No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,Kategori_PM2.5
27252,2016,4,9,11,112.0,112.0,15.0,70.0,900.0,46.0,24.0,1005.7,-2.6,0.0,SE,2.5,Aotizhongxin,2016-04-09,Tinggi
27253,2016,4,9,12,98.0,98.0,13.0,53.0,600.0,76.0,24.9,1004.9,-2.7,0.0,SE,2.3,Aotizhongxin,2016-04-09,Tinggi
27283,2016,4,10,18,98.0,199.0,25.0,38.0,1200.0,108.0,17.4,1012.4,-7.9,0.0,SE,3.1,Aotizhongxin,2016-04-10,Tinggi
27286,2016,4,10,21,73.0,215.0,12.0,25.0,500.0,84.0,11.0,1017.5,-5.9,0.0,SSE,2.3,Aotizhongxin,2016-04-10,Sedang
27287,2016,4,10,22,66.0,219.0,17.0,32.0,600.0,69.0,10.4,1018.7,-6.9,0.0,SE,2.5,Aotizhongxin,2016-04-10,Sedang
27288,2016,4,10,23,55.0,144.0,17.0,34.0,700.0,60.0,9.7,1019.3,-5.1,0.0,S,2.5,Aotizhongxin,2016-04-10,Sedang
27289,2016,4,11,0,45.0,133.0,11.0,33.0,600.0,61.0,9.0,1019.6,-4.2,0.0,SE,1.4,Aotizhongxin,2016-04-11,Sedang
27290,2016,4,11,1,38.0,124.0,10.0,32.0,500.0,60.0,7.7,1019.3,-3.8,0.0,ESE,1.1,Aotizhongxin,2016-04-11,Sedang
27291,2016,4,11,2,38.0,120.0,11.0,35.0,500.0,54.0,6.5,1018.7,-2.9,0.0,ESE,1.2,Aotizhongxin,2016-04-11,Sedang
27292,2016,4,11,3,35.0,127.0,10.0,32.0,600.0,60.0,6.0,1018.5,-2.4,0.0,E,1.0,Aotizhongxin,2016-04-11,Sedang
27294,2016,4,11,5,32.0,101.0,11.0,33.0,600.0,52.0,6.9,1018.1,-5.1,0.0,SE,2.0,Aotizhongxin,2016-04-11,Rendah
27295,2016,4,11,6,28.0,119.0,10.0,51.0,600.0,26.0,6.6,1018.2,-6.4,0.0,ESE,2.0,Aotizhongxin,2016-04-11,Rendah
27296,2016,4,11,7,34.0,116.0,9.0,60.0,600.0,10.0,7.5,1018.4,-5.9,0.0,SE,1.5,Aotizhongxin,2016-04-11,Rendah
27297,2016,4,11,8,40.0,122.0,12.0,54.0,700.0,21.0,8.8,1018.5,-5.1,0.0,SE,2.1,Aotizhongxin,2016-04-11,Sedang
27298,2016,4,11,9,51.0,103.0,15.0,38.0,700.0,50.0,9.8,1018.0,-5.0,0.0,SE,2.5,Aotizhongxin,2016-04-11,Sedang
27299,2016,4,11,10,42.0,78.0,11.0,33.0,500.0,61.0,10.7,1017.5,-6.6,0.0,SE,2.8,Aotizhongxin,2016-04-11,Sedang
27301,2016,4,11,12,24.0,164.0,7.0,22.0,400.0,85.0,12.2,1014.8,-7.3,0.0,SSE,3.1,Aotizhongxin,2016-04-11,Rendah
27302,2016,4,11,13,34.0,34.0,6.0,20.0,400.0,95.0,13.3,1013.0,-6.9,0.0,SSW,3.5,Aotizhongxin,2016-04-11,Rendah
27303,2016,4,11,14,42.0,119.0,6.0,20.0,400.0,102.0,14.2,1011.5,-6.7,0.0,SE,3.6,Aotizhongxin,2016-04-11,Sedang
27305,2016,4,11,16,53.0,134.0,10.0,24.0,300.0,107.0,14.8,1008.4,-5.1,0.0,S,3.0,Aotizhongxin,2016-04-11,Sedang
27306,2016,4,11,17,63.0,149.0,12.0,35.0,400.0,97.0,14.5,1007.5,-5.3,0.0,SE,3.3,Aotizhongxin,2016-04-11,Sedang
27307,2016,4,11,18,69.0,153.0,14.0,44.0,500.0,89.0,12.9,1007.3,-4.7,0.0,SE,3.8,Aotizhongxin,2016-04-11,Sedang
27308,2016,4,11,19,58.0,170.0,12.0,43.0,400.0,75.0,11.6,1007.5,-3.4,0.0,SE,3.1,Aotizhongxin,2016-04-11,Sedang
27309,2016,4,11,20,56.0,149.0,14.0,45.0,400.0,59.0,10.7,1008.1,-2.0,0.0,ESE,3.8,Aotizhongxin,2016-04-11,Sedang
27310,2016,4,11,21,55.0,138.0,14.0,48.0,500.0,45.0,10.2,1009.5,-1.5,0.0,ENE,2.3,Aotizhongxin,2016-04-11,Sedang
27311,2016,4,11,22,56.0,124.0,13.0,54.0,500.0,33.0,9.8,1009.3,-1.3,0.0,E,2.0,Aotizhongxin,2016-04-11,Sedang
27312,2016,4,11,23,54.0,128.0,12.0,51.0,400.0,34.0,9.5,1008.7,-0.4,0.0,E,1.5,Aotizhongxin,2016-04-11,Sedang
27313,2016,4,12,0,61.0,122.0,11.0,58.0,400.0,21.0,9.3,1008.2,0.7,0.0,E,1.2,Aotizhongxin,2016-04-12,Sedang
27314,2016,4,12,1,64.0,125.0,12.0,60.0,400.0,14.0,9.3,1007.4,1.0,0.0,ESE,0.9,Aotizhongxin,2016-04-12,Sedang
27315,2016,4,12,2,67.0,118.0,10.0,63.0,400.0,6.0,9.5,1005.4,1.4,0.0,SE,2.3,Aotizhongxin,2016-04-12,Sedang
27316,2016,4,12,3,65.0,118.0,4.0,59.0,500.0,2.0,7.9,1005.5,3.9,0.0,ENE,1.2,Aotizhongxin,2016-04-12,Sedang
27318,2016,4,12,5,68.0,80.0,4.0,49.0,400.0,10.0,7.2,1004.5,4.3,0.0,ENE,1.4,Aotizhongxin,2016-04-12,Sedang
27319,2016,4,12,6,66.0,72.0,4.0,52.0,500.0,4.0,6.3,1004.0,3.8,0.0,ESE,1.4,Aotizhongxin,2016-04-12,Sedang
27320,2016,4,12,7,75.0,85.0,5.0,48.0,600.0,12.0,6.9,1004.5,3.9,0.0,NE,1.5,Aotizhongxin,2016-04-12,Tinggi
27321,2016,4,12,8,79.0,91.0,8.0,42.0,600.0,21.0,8.3,1004.8,1.9,0.0,NNE,1.9,Aotizhongxin,2016-04-12,Tinggi
27324,2016,4,12,11,85.0,85.0,9.0,38.0,700.0,38.0,9.8,1004.7,4.0,0.0,NE,1.4,Aotizhongxin,2016-04-12,Tinggi
27325,2016,4,12,12,94.0,94.0,11.0,34.0,600.0,55.0,10.9,1003.7,5.2,0.0,ENE,1.7,Aotizhongxin,2016-04-12,Tinggi
27326,2016,4,12,13,98.0,98.0,12.0,33.0,500.0,68.0,12.6,1002.7,6.0,0.0,ENE,1.3,Aotizhongxin,2016-04-12,Tinggi
27327,2016,4,12,14,105.0,105.0,15.0,37.0,500.0,76.0,15.3,1001.9,6.6,0.0,W,1.0,Aotizhongxin,2016-04-12,Tinggi
27328,2016,4,12,15,97.0,97.0,16.0,40.0,500.0,94.0,17.5,1000.7,5.7,0.0,S,1.7,Aotizhongxin,2016-04-12,Tinggi
27329,2016,4,12,16,84.0,91.0,10.0,42.0,500.0,98.0,17.8,1001.3,5.7,0.0,SW,2.7,Aotizhongxin,2016-04-12,Tinggi
27330,2016,4,12,17,44.0,108.0,8.0,47.0,700.0,85.0,17.7,1000.9,5.9,0.0,ESE,3.3,Aotizhongxin,2016-04-12,Sedang
27331,2016,4,12,18,74.0,87.0,7.0,46.0,600.0,74.0,17.0,1000.7,5.6,0.0,SSE,2.5,Aotizhongxin,2016-04-12,Sedang
27332,2016,4,12,19,71.0,101.0,6.0,52.0,600.0,58.0,15.9,1001.1,6.0,0.0,SE,1.3,Aotizhongxin,2016-04-12,Sedang
27333,2016,4,12,20,70.0,106.0,4.0,52.0,700.0,49.0,14.7,1002.0,6.0,0.0,SSE,0.9,Aotizhongxin,2016-04-12,Sedang
27334,2016,4,12,21,72.0,109.0,4.0,50.0,700.0,46.0,14.4,1002.6,5.7,0.0,S,1.1,Aotizhongxin,2016-04-12,Sedang
27335,2016,4,12,22,89.0,122.0,5.0,59.0,800.0,36.0,14.4,1002.8,5.5,0.0,S,1.2,Aotizhongxin,2016-04-12,Tinggi
27336,2016,4,12,23,96.0,124.0,5.0,58.0,800.0,32.0,12.7,1002.5,5.8,0.0,ESE,1.2,Aotizhongxin,2016-04-12,Tinggi
27337,2016,4,13,0,97.0,131.0,5.0,64.0,800.0,21.0,11.8,1002.6,6.3,0.0,SE,1.6,Aotizhongxin,2016-04-13,Tinggi
27338,2016,4,13,1,107.0,135.0,5.0,62.0,800.0,26.0,11.6,1002.0,6.1,0.0,SE,1.6,Aotizhongxin,2016-04-13,Tinggi
27339,2016,4,13,2,117.0,141.0,6.0,65.0,800.0,20.0,11.3,1001.4,6.2,0.0,ESE,1.1,Aotizhongxin,2016-04-13,Sangat Tinggi
27340,2016,4,13,3,116.0,157.0,5.0,70.0,1000.0,6.0,8.9,1001.1,6.3,0.0,ENE,1.4,Aotizhongxin,2016-04-13,Sangat Tinggi
27342,2016,4,13,5,126.0,158.0,3.0,60.0,1200.0,2.0,7.8,1000.9,6.6,0.0,NE,0.7,Aotizhongxin,2016-04-13,Sangat Tinggi
27343,2016,4,13,6,134.0,167.0,3.0,57.0,1300.0,2.0,7.9,1000.6,7.0,0.0,ESE,1.1,Aotizhongxin,2016-04-13,Sangat Tinggi
27344,2016,4,13,7,152.0,174.0,3.0,63.0,1300.0,2.0,8.9,1000.8,7.8,0.0,E,1.0,Aotizhongxin,2016-04-13,Sangat Tinggi
27345,2016,4,13,8,162.0,191.0,5.0,63.0,1300.0,4.0,10.9,1000.7,8.6,0.0,ENE,0.8,Aotizhongxin,2016-04-13,Sangat Tinggi
27346,2016,4,13,9,179.0,205.0,8.0,61.0,1400.0,14.0,12.5,1000.3,8.4,0.0,E,1.2,Aotizhongxin,2016-04-13,Sangat Tinggi
27348,2016,4,13,11,220.0,240.0,17.0,75.0,1600.0,39.0,16.2,999.5,8.7,0.0,SSW,1.6,Aotizhongxin,2016-04-13,Sangat Tinggi
27349,2016,4,13,12,210.0,219.0,20.0,70.0,1400.0,72.0,18.4,998.7,8.9,0.0,ESE,1.2,Aotizhongxin,2016-04-13,Sangat Tinggi
27350,2016,4,13,13,189.0,205.0,16.0,63.0,1200.0,100.0,21.0,997.9,7.9,0.0,S,2.2,Aotizhongxin,2016-04-13,Sangat Tinggi
27351,2016,4,13,14,143.0,188.0,10.0,49.0,1000.0,118.0,23.5,996.9,7.1,0.0,S,2.2,Aotizhongxin,2016-04-13,Sangat Tinggi
27352,2016,4,13,15,64.0,122.0,5.0,25.0,500.0,130.0,25.3,996.5,1.4,0.0,N,2.6,Aotizhongxin,2016-04-13,Sedang
27353,2016,4,13,16,16.0,96.0,2.0,11.0,200.0,132.0,26.3,996.8,-6.5,0.0,WNW,3.8,Aotizhongxin,2016-04-13,Rendah
27355,2016,4,13,18,11.0,61.0,2.0,15.0,200.0,119.0,24.8,998.3,-7.7,0.0,NW,3.6,Aotizhongxin,2016-04-13,Rendah
27356,2016,4,13,19,6.0,65.0,2.0,18.0,300.0,112.0,23.3,999.7,-8.9,0.0,NW,3.1,Aotizhongxin,2016-04-13,Rendah
27357,2016,4,13,20,9.0,76.0,2.0,19.0,200.0,106.0,22.6,1001.5,-8.3,0.0,NW,2.5,Aotizhongxin,2016-04-13,Rendah
27358,2016,4,13,21,15.0,83.0,2.0,30.0,300.0,87.0,21.8,1003.0,-8.9,0.0,NW,3.0,Aotizhongxin,2016-04-13,Rendah
27359,2016,4,13,22,20.0,109.0,2.0,24.0,200.0,93.0,21.2,1004.1,-9.4,0.0,NW,2.8,Aotizhongxin,2016-04-13,Rendah
27360,2016,4,13,23,22.0,114.0,2.0,21.0,200.0,95.0,19.9,1004.8,-8.4,0.0,NNW,1.4,Aotizhongxin,2016-04-13,Rendah
27361,2016,4,14,0,21.0,119.0,2.0,38.0,200.0,69.0,14.9,1005.7,-4.0,0.0,NNE,1.3,Aotizhongxin,2016-04-14,Rendah
27362,2016,4,14,1,27.0,138.0,2.0,54.0,300.0,42.0,17.6,1005.9,-7.8,0.0,NW,2.0,Aotizhongxin,2016-04-14,Rendah
27363,2016,4,14,2,30.0,140.0,2.0,31.0,200.0,71.0,15.6,1006.6,-8.7,0.0,ENE,1.5,Aotizhongxin,2016-04-14,Rendah
27364,2016,4,14,3,57.0,202.0,2.0,25.0,200.0,80.0,17.2,1007.4,-8.1,0.0,N,3.6,Aotizhongxin,2016-04-14,Sedang
27365,2016,4,14,4,51.0,230.0,2.0,17.0,200.0,90.0,16.5,1008.0,-5.9,0.0,NNE,1.8,Aotizhongxin,2016-04-14,Sedang
27366,2016,4,14,5,33.0,179.0,2.0,19.0,200.0,81.0,14.0,1009.4,-4.7,0.0,NE,1.8,Aotizhongxin,2016-04-14,Rendah
27367,2016,4,14,6,23.0,140.0,2.0,28.0,300.0,63.0,12.0,1010.5,-3.0,0.0,NE,1.0,Aotizhongxin,2016-04-14,Rendah
27368,2016,4,14,7,13.0,63.0,2.0,29.0,300.0,60.0,14.4,1012.0,-1.3,0.0,ENE,1.4,Aotizhongxin,2016-04-14,Rendah
27369,2016,4,14,8,12.0,41.0,2.0,26.0,300.0,67.0,16.2,1012.7,-2.8,0.0,ENE,3.1,Aotizhongxin,2016-04-14,Rendah
27370,2016,4,14,9,9.0,40.0,2.0,20.0,300.0,78.0,17.4,1012.8,-3.4,0.0,ENE,4.1,Aotizhongxin,2016-04-14,Rendah
27371,2016,4,14,10,9.0,30.0,3.0,16.0,300.0,93.0,18.7,1013.1,-6.1,0.0,ENE,4.1,Aotizhongxin,2016-04-14,Rendah
27372,2016,4,14,11,3.0,6.0,2.0,13.0,200.0,103.0,19.8,1013.2,-6.8,0.0,NNE,2.9,Aotizhongxin,2016-04-14,Rendah
27373,2016,4,14,12,5.0,5.0,2.0,14.0,200.0,109.0,20.4,1012.6,-9.0,0.0,ESE,2.1,Aotizhongxin,2016-04-14,Rendah
27374,2016,4,14,13,8.0,8.0,2.0,12.0,200.0,124.0,21.7,1011.6,-7.0,0.0,SE,2.2,Aotizhongxin,2016-04-14,Rendah
27375,2016,4,14,14,19.0,44.0,2.0,16.0,300.0,125.0,22.4,1010.9,-4.7,0.0,S,3.0,Aotizhongxin,2016-04-14,Rendah
27376,2016,4,14,15,27.0,101.0,2.0,17.0,300.0,135.0,22.8,1009.9,-4.4,0.0,SE,2.8,Aotizhongxin,2016-04-14,Rendah
27377,2016,4,14,16,29.0,116.0,2.0,15.0,200.0,137.0,22.8,1009.4,-5.2,0.0,SSW,3.1,Aotizhongxin,2016-04-14,Rendah
27378,2016,4,14,17,29.0,107.0,2.0,16.0,300.0,133.0,22.7,1009.2,-5.3,0.0,SSW,2.9,Aotizhongxin,2016-04-14,Rendah
27379,2016,4,14,18,31.0,129.0,5.0,23.0,500.0,128.0,21.0,1009.2,-0.9,0.0,S,3.6,Aotizhongxin,2016-04-14,Rendah
27380,2016,4,14,19,40.0,196.0,11.0,29.0,800.0,108.0,18.9,1009.9,-1.6,0.0,SSE,3.4,Aotizhongxin,2016-04-14,Sedang
27381,2016,4,14,20,32.0,135.0,9.0,30.0,700.0,86.0,17.1,1010.9,-1.6,0.0,SSE,3.1,Aotizhongxin,2016-04-14,Rendah
27382,2016,4,14,21,21.0,105.0,5.0,31.0,500.0,80.0,16.0,1011.8,-1.6,0.0,SSE,2.8,Aotizhongxin,2016-04-14,Rendah
27383,2016,4,14,22,33.0,60.0,4.0,25.0,400.0,80.0,14.6,1012.5,-1.1,0.0,SE,1.7,Aotizhongxin,2016-04-14,Rendah
27384,2016,4,14,23,30.0,110.0,7.0,31.0,600.0,64.0,13.2,1012.6,-0.1,0.0,SE,2.2,Aotizhongxin,2016-04-14,Rendah
27385,2016,4,15,0,17.0,54.0,9.0,31.0,700.0,57.0,12.3,1012.5,0.1,0.0,ESE,1.6,Aotizhongxin,2016-04-15,Rendah
27386,2016,4,15,1,25.0,75.0,7.0,54.0,800.0,20.0,10.8,1012.1,0.5,0.0,E,1.6,Aotizhongxin,2016-04-15,Rendah
27387,2016,4,15,2,29.0,80.0,9.0,62.0,700.0,3.0,10.4,1011.5,0.4,0.0,ESE,2.0,Aotizhongxin,2016-04-15,Rendah
27388,2016,4,15,3,63.0,63.0,10.0,46.0,500.0,24.0,10.0,1011.3,0.3,0.0,ESE,1.1,Aotizhongxin,2016-04-15,Sedang
27390,2016,4,15,5,40.0,52.0,13.0,48.0,1200.0,15.0,8.1,1010.0,0.8,0.0,NE,0.8,Aotizhongxin,2016-04-15,Sedang
27391,2016,4,15,6,42.0,80.0,14.0,59.0,1300.0,2.0,7.3,1009.7,1.4,0.0,NNE,0.7,Aotizhongxin,2016-04-15,Sedang
27392,2016,4,15,7,52.0,81.0,17.0,58.0,1200.0,2.0,10.2,1010.1,3.0,0.0,ENE,0.9,Aotizhongxin,2016-04-15,Sedang
27393,2016,4,15,8,72.0,87.0,31.0,57.0,1500.0,11.0,13.2,1010.0,-1.2,0.0,ESE,1.0,Aotizhongxin,2016-04-15,Sedang
27394,2016,4,15,9,59.0,85.0,33.0,58.0,1600.0,21.0,14.2,1009.7,-1.5,0.0,NE,0.9,Aotizhongxin,2016-04-15,Sedang
27395,2016,4,15,10,94.0,94.0,33.0,57.0,1600.0,29.0,15.7,1009.5,-1.9,0.0,ENE,1.8,Aotizhongxin,2016-04-15,Tinggi
27396,2016,4,15,11,56.0,90.0,33.0,54.0,1500.0,41.0,16.8,1008.6,-0.9,0.0,S,1.7,Aotizhongxin,2016-04-15,Sedang
27397,2016,4,15,12,58.0,103.0,32.0,56.0,1600.0,49.0,18.6,1007.5,0.2,0.0,NNE,1.5,Aotizhongxin,2016-04-15,Sedang
27398,2016,4,15,13,67.0,113.0,31.0,59.0,1600.0,50.0,20.0,1006.5,0.4,0.0,SE,1.3,Aotizhongxin,2016-04-15,Sedang
27399,2016,4,15,14,78.0,167.0,32.0,60.0,1600.0,66.0,20.6,1005.2,1.4,0.0,SSW,2.5,Aotizhongxin,2016-04-15,Tinggi
27400,2016,4,15,15,83.0,156.0,29.0,46.0,1400.0,103.0,21.6,1004.3,3.3,0.0,SSW,2.2,Aotizhongxin,2016-04-15,Tinggi
27401,2016,4,15,16,76.0,179.0,24.0,34.0,1000.0,128.0,21.4,1003.9,3.6,0.0,SSW,2.1,Aotizhongxin,2016-04-15,Tinggi
27402,2016,4,15,17,76.0,187.0,23.0,34.0,900.0,134.0,21.4,1003.9,5.3,0.0,SSW,2.8,Aotizhongxin,2016-04-15,Tinggi
27403,2016,4,15,18,79.0,174.0,22.0,31.0,800.0,144.0,21.4,1003.9,5.3,0.0,W,1.8,Aotizhongxin,2016-04-15,Tinggi
27404,2016,4,15,19,82.0,163.0,22.0,51.0,1100.0,99.0,20.4,1004.5,5.6,0.0,NW,1.1,Aotizhongxin,2016-04-15,Tinggi
27405,2016,4,15,20,94.0,180.0,24.0,93.0,1600.0,17.0,19.5,1005.6,2.4,0.0,NNW,1.6,Aotizhongxin,2016-04-15,Tinggi
27406,2016,4,15,21,88.0,190.0,19.0,80.0,1300.0,22.0,19.4,1006.3,4.3,0.0,NNW,3.4,Aotizhongxin,2016-04-15,Tinggi
27407,2016,4,15,22,59.0,199.0,10.0,20.0,400.0,71.0,18.2,1006.7,6.1,0.0,NW,3.8,Aotizhongxin,2016-04-15,Sedang
27408,2016,4,15,23,53.0,100.0,8.0,13.0,400.0,79.0,16.9,1006.5,7.0,0.0,NW,3.5,Aotizhongxin,2016-04-15,Sedang
27415,2016,4,16,6,24.0,51.0,4.0,31.0,300.0,23.0,12.9,1004.7,9.2,0.0,NNE,1.6,Aotizhongxin,2016-04-16,Rendah
27416,2016,4,16,7,28.0,61.0,4.0,34.0,400.0,27.0,13.6,1004.8,9.2,0.0,NNW,1.2,Aotizhongxin,2016-04-16,Rendah
27417,2016,4,16,8,73.0,258.0,6.0,24.0,300.0,42.0,15.4,1005.1,-2.6,0.0,NNW,2.4,Aotizhongxin,2016-04-16,Sedang
27428,2016,4,16,19,7.0,24.0,2.0,10.0,200.0,84.0,16.4,1005.1,-5.4,0.0,NW,4.5,Aotizhongxin,2016-04-16,Rendah
27429,2016,4,16,20,6.0,27.0,2.0,9.0,200.0,82.0,15.8,1006.5,-4.8,0.0,NNW,4.1,Aotizhongxin,2016-04-16,Rendah
27430,2016,4,16,21,8.0,27.0,3.0,11.0,200.0,78.0,15.1,1007.4,-4.3,0.0,N,4.1,Aotizhongxin,2016-04-16,Rendah
27431,2016,4,16,22,9.0,22.0,3.0,10.0,200.0,80.0,14.9,1007.6,-6.1,0.0,NNW,3.4,Aotizhongxin,2016-04-16,Rendah
27432,2016,4,16,23,8.0,25.0,3.0,21.0,200.0,64.0,14.2,1007.9,-6.1,0.0,NW,2.5,Aotizhongxin,2016-04-16,Rendah
27433,2016,4,17,0,12.0,29.0,3.0,19.0,200.0,67.0,13.9,1008.2,-6.9,0.0,NW,3.8,Aotizhongxin,2016-04-17,Rendah
27434,2016,4,17,1,9.0,28.0,3.0,15.0,200.0,77.0,13.7,1007.7,-7.7,0.0,NW,2.8,Aotizhongxin,2016-04-17,Rendah
27435,2016,4,17,2,13.0,29.0,2.0,12.0,200.0,82.0,13.7,1007.3,-8.9,0.0,NW,3.4,Aotizhongxin,2016-04-17,Rendah
27436,2016,4,17,3,11.0,30.0,2.0,11.0,200.0,85.0,13.6,1007.2,-9.0,0.0,NW,3.7,Aotizhongxin,2016-04-17,Rendah
27438,2016,4,17,5,11.0,21.0,2.0,9.0,200.0,87.0,12.9,1006.8,-9.6,0.0,WNW,2.7,Aotizhongxin,2016-04-17,Rendah
27439,2016,4,17,6,14.0,25.0,2.0,11.0,200.0,87.0,12.8,1007.2,-9.6,0.0,NW,3.2,Aotizhongxin,2016-04-17,Rendah
27440,2016,4,17,7,4.0,24.0,2.0,14.0,300.0,83.0,13.5,1007.3,-9.1,0.0,NW,3.4,Aotizhongxin,2016-04-17,Rendah
27447,2016,4,17,14,9.0,26.0,2.0,5.0,200.0,104.0,18.3,1006.2,-6.5,0.0,NNW,4.2,Aotizhongxin,2016-04-17,Rendah
27448,2016,4,17,15,18.0,18.0,2.0,5.0,200.0,105.0,19.2,1005.7,-8.1,0.0,NW,4.0,Aotizhongxin,2016-04-17,Rendah
27450,2016,4,17,17,7.0,10.0,2.0,6.0,200.0,101.0,19.2,1004.9,-12.0,0.0,NW,3.3,Aotizhongxin,2016-04-17,Rendah
27451,2016,4,17,18,8.0,20.0,2.0,8.0,200.0,97.0,18.5,1005.0,-10.5,0.0,W,3.0,Aotizhongxin,2016-04-17,Rendah
27452,2016,4,17,19,8.0,24.0,2.0,16.0,300.0,85.0,16.8,1005.3,-10.9,0.0,WNW,2.5,Aotizhongxin,2016-04-17,Rendah
27453,2016,4,17,20,11.0,26.0,2.0,18.0,300.0,81.0,16.5,1005.4,-9.5,0.0,WNW,2.3,Aotizhongxin,2016-04-17,Rendah
27454,2016,4,17,21,10.0,49.0,2.0,19.0,300.0,77.0,16.4,1006.9,-8.0,0.0,NW,4.0,Aotizhongxin,2016-04-17,Rendah
27456,2016,4,17,23,13.0,34.0,2.0,10.0,300.0,80.0,12.9,1008.1,-0.7,0.0,WNW,2.2,Aotizhongxin,2016-04-17,Rendah
27457,2016,4,18,0,6.0,6.0,2.0,14.0,200.0,80.0,12.3,1008.2,-1.6,0.0,W,1.7,Aotizhongxin,2016-04-18,Rendah
27458,2016,4,18,1,6.0,23.0,2.0,15.0,200.0,76.0,12.0,1008.1,-1.2,0.0,NW,3.2,Aotizhongxin,2016-04-18,Rendah
27459,2016,4,18,2,11.0,27.0,2.0,25.0,300.0,53.0,11.7,1007.8,-1.1,0.0,NW,1.9,Aotizhongxin,2016-04-18,Rendah
27460,2016,4,18,3,15.0,25.0,3.0,24.0,300.0,56.0,11.4,1007.7,-1.1,0.0,NW,4.0,Aotizhongxin,2016-04-18,Rendah
27461,2016,4,18,4,12.0,27.0,5.0,17.0,400.0,62.0,10.9,1007.8,-1.5,0.0,NW,3.4,Aotizhongxin,2016-04-18,Rendah
27462,2016,4,18,5,13.0,27.0,4.0,22.0,300.0,55.0,10.6,1007.8,-2.5,0.0,WNW,3.4,Aotizhongxin,2016-04-18,Rendah
27463,2016,4,18,6,13.0,27.0,4.0,29.0,300.0,43.0,10.4,1008.1,-3.0,0.0,NW,2.5,Aotizhongxin,2016-04-18,Rendah
27464,2016,4,18,7,10.0,26.0,4.0,22.0,300.0,61.0,11.5,1008.6,-3.5,0.0,NW,2.0,Aotizhongxin,2016-04-18,Rendah
27465,2016,4,18,8,14.0,38.0,3.0,18.0,300.0,66.0,12.8,1009.4,-4.8,0.0,N,1.7,Aotizhongxin,2016-04-18,Rendah
27466,2016,4,18,9,16.0,34.0,2.0,14.0,300.0,74.0,14.4,1009.7,-4.4,0.0,NE,1.7,Aotizhongxin,2016-04-18,Rendah
27467,2016,4,18,10,16.0,34.0,3.0,10.0,300.0,83.0,14.6,1010.2,-5.8,0.0,NW,2.7,Aotizhongxin,2016-04-18,Rendah
27468,2016,4,18,11,16.0,49.0,3.0,8.0,300.0,88.0,16.1,1010.0,-5.7,0.0,NW,3.1,Aotizhongxin,2016-04-18,Rendah
27469,2016,4,18,12,13.0,30.0,3.0,5.0,300.0,98.0,16.4,1009.6,-7.3,0.0,NNW,3.7,Aotizhongxin,2016-04-18,Rendah
27470,2016,4,18,13,17.0,40.0,2.0,5.0,200.0,104.0,18.0,1009.2,-6.7,0.0,NW,3.2,Aotizhongxin,2016-04-18,Rendah
27471,2016,4,18,14,12.0,17.0,2.0,4.0,200.0,108.0,18.7,1008.6,-8.5,0.0,NW,3.5,Aotizhongxin,2016-04-18,Rendah
27472,2016,4,18,15,9.0,16.0,2.0,5.0,200.0,113.0,19.3,1008.3,-8.9,0.0,WNW,3.7,Aotizhongxin,2016-04-18,Rendah
27473,2016,4,18,16,10.0,18.0,2.0,5.0,200.0,120.0,19.8,1007.7,-9.5,0.0,W,3.5,Aotizhongxin,2016-04-18,Rendah
27474,2016,4,18,17,12.0,12.0,3.0,6.0,200.0,120.0,19.4,1007.6,-10.8,0.0,NNE,3.3,Aotizhongxin,2016-04-18,Rendah
27475,2016,4,18,18,11.0,17.0,2.0,11.0,300.0,113.0,18.6,1008.1,-11.4,0.0,NW,1.6,Aotizhongxin,2016-04-18,Rendah
27476,2016,4,18,19,10.0,29.0,2.0,20.0,300.0,98.0,17.5,1008.7,-9.5,0.0,SSW,1.7,Aotizhongxin,2016-04-18,Rendah
27477,2016,4,18,20,20.0,55.0,2.0,22.0,300.0,95.0,17.2,1009.9,-8.1,0.0,SW,1.9,Aotizhongxin,2016-04-18,Rendah
27478,2016,4,18,21,23.0,62.0,4.0,27.0,300.0,85.0,16.6,1011.0,-6.5,0.0,SSW,2.1,Aotizhongxin,2016-04-18,Rendah
27479,2016,4,18,22,26.0,54.0,5.0,34.0,400.0,72.0,16.3,1011.4,-6.7,0.0,SW,2.7,Aotizhongxin,2016-04-18,Rendah
27480,2016,4,18,23,28.0,59.0,5.0,43.0,400.0,56.0,16.0,1011.6,-7.0,0.0,SW,2.8,Aotizhongxin,2016-04-18,Rendah
27481,2016,4,19,0,30.0,63.0,5.0,38.0,400.0,60.0,15.1,1012.0,-7.1,0.0,SW,2.9,Aotizhongxin,2016-04-19,Rendah
27482,2016,4,19,1,29.0,57.0,6.0,33.0,400.0,62.0,14.6,1012.3,-5.8,0.0,S,2.1,Aotizhongxin,2016-04-19,Rendah
27483,2016,4,19,2,37.0,75.0,6.0,44.0,400.0,43.0,14.5,1012.3,-4.8,0.0,SSW,3.9,Aotizhongxin,2016-04-19,Sedang
27484,2016,4,19,3,43.0,70.0,14.0,37.0,300.0,50.0,13.1,1012.6,-4.1,0.0,SSE,2.1,Aotizhongxin,2016-04-19,Sedang
27486,2016,4,19,5,54.0,93.0,8.0,69.0,600.0,2.0,9.2,1012.9,2.1,0.0,ESE,2.5,Aotizhongxin,2016-04-19,Sedang
